ENSEMBL	OriginalENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENTREZID	SYMBOL	GENENAME
ENSG00000068079	ENSG00000068079.7	171.213682690255	-1.47467457096407	0.162985068657289	84.405363750228	4.03052863250906e-20	3.00555793904826e-18	3430	IFI35	interferon induced protein 35
ENSG00000068489	ENSG00000068489.12	59.9526957517999	-1.53257490271342	0.226207619698795	47.9579765969343	4.35452931669621e-12	1.22597033287836e-10	55771	PRR11	proline rich 11
ENSG00000068615	ENSG00000068615.17	1382.06382532417	1.4053185163466	0.177407214785286	53.8314379046159	2.18449185019429e-13	7.4717294078598e-12	65055	REEP1	receptor accessory protein 1
ENSG00000069399	ENSG00000069399.13	188.972442360751	-1.13603147897252	0.122898982271999	86.1778800054604	1.64456948134891e-20	1.28419931504672e-18	602	BCL3	BCL3 transcription coactivator
ENSG00000069424	ENSG00000069424.14	8593.96683318858	1.07759197092569	0.189240436722203	28.289698743999	1.04450354051608e-07	1.40750784383179e-06	8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
ENSG00000069712	ENSG00000069712.11	986.093894765886	1.37324406610716	0.19012647499909	44.5107896675847	2.52959266816726e-11	6.36899495439923e-10	NA	NA	NA
ENSG00000069869	ENSG00000069869.15	80.9781670061901	-1.48641601376935	0.320118613082546	22.6905318365485	1.90303262751438e-06	1.9714902145305e-05	4734	NEDD4	NEDD4 E3 ubiquitin protein ligase
ENSG00000069966	ENSG00000069966.18	2176.44842843328	1.41108597558266	0.248513745908564	26.6744024165486	2.40790417471111e-07	3.0106986148229e-06	10681	GNB5	G protein subunit beta 5
ENSG00000070159	ENSG00000070159.13	352.787707811724	1.91116067061304	0.368797322264107	19.0232046120055	1.29138440369913e-05	0.000109044749354946	5774	PTPN3	protein tyrosine phosphatase non-receptor type 3
ENSG00000070423	ENSG00000070423.17	888.129092608216	1.05070815872956	0.246947714763385	14.8396636971517	0.000117047766341281	0.000763311895960894	55658	RNF126	ring finger protein 126
ENSG00000070669	ENSG00000070669.16	1745.79979426152	1.01989197931673	0.138627620127226	48.9314442993568	2.65067053806854e-12	7.71865003033521e-11	440	ASNS	asparagine synthetase (glutamine-hydrolyzing)
ENSG00000070756	ENSG00000070756.14	3164.38939517977	-1.06386661609152	0.0909123061541049	136.694995606687	1.40605274172118e-31	2.8213939530695e-29	26986	PABPC1	poly(A) binding protein cytoplasmic 1
ENSG00000071054	ENSG00000071054.16	22035.3339725122	-1.61021684575134	0.315253018315003	26.9698923465786	2.06649381269027e-07	2.60944102381244e-06	9448	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
ENSG00000072041	ENSG00000072041.16	603.682732813848	1.08752472331078	0.113932695112272	85.7075507061406	2.08614805084334e-20	1.59148100957079e-18	55117	SLC6A15	solute carrier family 6 member 15
ENSG00000072163	ENSG00000072163.19	1427.17336832881	-1.60191761389641	0.120502302881647	173.81177149678	1.08815347581614e-39	4.23854981538783e-37	55679	LIMS2	LIM zinc finger domain containing 2
ENSG00000072657	ENSG00000072657.8	445.724998812566	1.26680625719452	0.260655952846715	19.6360529268481	9.36846467240814e-06	8.20149383497517e-05	29953	TRHDE	thyrotropin releasing hormone degrading enzyme
ENSG00000072858	ENSG00000072858.10	430.184934780361	1.18889067895096	0.248529830673474	18.9910562929388	1.31332605597519e-05	0.000110643542970185	54847	SIDT1	SID1 transmembrane family member 1
ENSG00000072952	ENSG00000072952.18	2020.57721934235	-2.32290145160889	0.610092272308915	13.2822941949869	0.000267924433350613	0.00158010510577225	10335	IRAG1	inositol 1,4,5-triphosphate receptor associated 1
ENSG00000072954	ENSG00000072954.6	1196.46476219227	1.66826846163535	0.268648015633746	30.7452873891302	2.94217515267798e-08	4.36827251704104e-07	79041	TMEM38A	transmembrane protein 38A
ENSG00000073150	ENSG00000073150.13	1522.72903964749	1.36514123657841	0.234132057369022	28.5820441548578	8.98111577203441e-08	1.21917081630294e-06	56666	PANX2	pannexin 2
ENSG00000073331	ENSG00000073331.17	83.2172686747761	-1.4275666028199	0.179405536399863	63.5447619700106	1.56763895359658e-15	7.05203235253114e-14	80216	ALPK1	alpha kinase 1
ENSG00000073670	ENSG00000073670.13	2161.86646044676	1.04897213597327	0.166891781895727	35.1516784492078	3.04998415397243e-09	5.53022592299414e-08	4185	ADAM11	ADAM metallopeptidase domain 11
ENSG00000073792	ENSG00000073792.15	30.7170950050559	-3.4760712627575	0.502194043806704	48.9860785940783	2.57785663707312e-12	7.5331205116376e-11	10644	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
ENSG00000073969	ENSG00000073969.18	6425.14966775292	1.75459129344563	0.259831967875307	35.2389374888244	2.91633981241732e-09	5.31117133384627e-08	4905	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
ENSG00000074219	ENSG00000074219.13	92.473979344225	-1.60722163724661	0.257846223259652	40.8662875750432	1.63009002658358e-10	3.63194150001047e-09	8463	TEAD2	TEA domain transcription factor 2
ENSG00000074317	ENSG00000074317.10	11161.6887985143	1.46845973319681	0.147578158071311	87.0442716017612	1.06118957638602e-20	8.40548461353225e-19	6620	SNCB	synuclein beta
ENSG00000074590	ENSG00000074590.13	2793.29916280888	1.14645712401444	0.179671909514665	35.1578612115455	3.04031609262715e-09	5.51874043370573e-08	9891	NUAK1	NUAK family kinase 1
ENSG00000074706	ENSG00000074706.13	1497.0881963101	1.01921425923161	0.100464341795873	97.4313666493749	5.57557607494629e-23	5.36632989143595e-21	26034	IPCEF1	interaction protein for cytohesin exchange factors 1
ENSG00000074803	ENSG00000074803.17	34.0487599611001	1.03646017117125	0.24529561347753	17.7087119480221	2.57444829980487e-05	0.000201745346173348	6557	SLC12A1	solute carrier family 12 member 1
ENSG00000075035	ENSG00000075035.9	689.403704578406	1.48878438715392	0.312228985822861	16.8711278487842	4.00055064127283e-05	0.000297382647467226	9671	WSCD2	WSC domain containing 2
ENSG00000075234	ENSG00000075234.16	213.027701465435	-1.52688433235161	0.213174337701135	53.8584366459446	2.15467889680598e-13	7.37737989600301e-12	55020	TTC38	tetratricopeptide repeat domain 38
ENSG00000075275	ENSG00000075275.16	28.3206472288271	-1.05184387781605	0.249011205977853	18.2059446388827	1.98259052111391e-05	0.000160257787020412	9620	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
ENSG00000075340	ENSG00000075340.22	3778.32234160019	1.25300418894547	0.278617107502081	15.9458325612122	6.51811234403272e-05	0.000454620142402737	119	ADD2	adducin 2
ENSG00000075461	ENSG00000075461.5	974.607412099232	-1.23343514871039	0.159226228428656	58.9930769234682	1.58227692424881e-14	6.23661984344687e-13	27092	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
ENSG00000076067	ENSG00000076067.11	635.717617039209	-1.27453639137279	0.320102436958276	16.1678102371022	5.79709061280676e-05	0.000410435537151778	5939	RBMS2	RNA binding motif single stranded interacting protein 2
ENSG00000076258	ENSG00000076258.9	38.5252613185307	-1.33041288036848	0.372480122730576	13.4322237483581	0.000247338748006511	0.00147655364191706	2329	FMO4	flavin containing dimethylaniline monoxygenase 4
ENSG00000076604	ENSG00000076604.14	666.238841779265	-1.2559510047587	0.138195199903772	85.4981965991949	2.3191301323533e-20	1.76110274202031e-18	9618	TRAF4	TNF receptor associated factor 4
ENSG00000076770	ENSG00000076770.14	78.8841762843627	-1.81826225167492	0.498879873460604	13.3437373134678	0.000259287085974542	0.00153710584235114	55796	MBNL3	muscleblind like splicing regulator 3
ENSG00000076944	ENSG00000076944.15	182.607288889388	-1.66079399318625	0.30612556155352	24.8559188175695	6.17790669683429e-07	7.07680475098196e-06	6813	STXBP2	syntaxin binding protein 2
ENSG00000077150	ENSG00000077150.18	195.933654439699	-2.10725178749362	0.19853913010852	116.847528940086	3.1000690451133e-27	4.52159409756195e-25	4791	NFKB2	nuclear factor kappa B subunit 2
ENSG00000077238	ENSG00000077238.13	368.780443012739	-3.0338368482538	0.100795673598448	946.278818554931	8.54354553109081e-208	2.82868248988886e-203	3566	IL4R	interleukin 4 receptor
ENSG00000077327	ENSG00000077327.15	39.7383451412443	1.80799418197272	0.341741777946939	25.6545246375179	4.08336942050541e-07	4.86142675812706e-06	9576	SPAG6	sperm associated antigen 6
ENSG00000078053	ENSG00000078053.16	2111.73485431325	1.42128718669847	0.313937286463971	15.0621734278236	0.000104027156038774	0.000688571593220264	273	AMPH	amphiphysin
ENSG00000078246	ENSG00000078246.16	434.103380036167	-1.09384032394413	0.279457129632876	16.070622244152	6.10234077990073e-05	0.000429215686046657	7289	TULP3	TUB like protein 3
ENSG00000078328	ENSG00000078328.19	3506.92983830338	1.44895429950581	0.130683039750481	111.329504894453	5.01098455663697e-26	6.55765563975072e-24	54715	RBFOX1	RNA binding fox-1 homolog 1
ENSG00000078401	ENSG00000078401.6	202.118921447149	-1.06475314906849	0.259927679938031	17.7071626613882	2.57654592618258e-05	0.00020176645948434	1906	EDN1	endothelin 1
ENSG00000078725	ENSG00000078725.12	2057.59800147809	1.04837527330058	0.198356169336159	24.0147267328698	9.56016729221088e-07	1.05438900359031e-05	1620	BRINP1	BMP/retinoic acid inducible neural specific 1
ENSG00000078804	ENSG00000078804.12	15455.5784272161	-1.67824349588103	0.217596541766575	62.5520330130342	2.59497286383396e-15	1.1260413702317e-13	58476	TP53INP2	tumor protein p53 inducible nuclear protein 2
ENSG00000078900	ENSG00000078900.14	69.3702170212115	-1.29248978155344	0.208139665869598	39.782997278364	2.83805021667572e-10	6.09370976808796e-09	7161	TP73	tumor protein p73
ENSG00000079101	ENSG00000079101.16	89.3934292856499	1.44391829625925	0.331019622985021	15.8995031303309	6.67962507728589e-05	0.000464710457415126	27098	CLUL1	clusterin like 1
ENSG00000079150	ENSG00000079150.17	54.4080197669014	-1.26053456461802	0.347808034787102	13.7822837662627	0.000205262754644886	0.0012518041155899	51661	FKBP7	FKBP prolyl isomerase 7
ENSG00000079308	ENSG00000079308.16	2198.81228633162	-1.07346991384863	0.297660665826957	13.4971568294848	0.000238925188535068	0.00143316708069302	7145	TNS1	tensin 1
ENSG00000079482	ENSG00000079482.12	787.637292271149	-1.15996181197645	0.238152779291648	24.9387017063191	5.91823426857474e-07	6.80843705344826e-06	4983	OPHN1	oligophrenin 1
ENSG00000080224	ENSG00000080224.17	39.3154048649943	1.19686721940916	0.301334723503738	14.5368618671429	0.000137443744936785	0.000879517771764982	285220	EPHA6	EPH receptor A6
ENSG00000080822	ENSG00000080822.16	11498.1242194705	-1.24272647014177	0.276830506381318	21.1928788944144	4.15304715896793e-06	3.94557355484273e-05	56650	CLDND1	claudin domain containing 1
ENSG00000081041	ENSG00000081041.8	42.9908491688604	-2.88607118489697	0.374352591786868	63.2112203247382	1.8568763217696e-15	8.26334921202547e-14	2920	CXCL2	C-X-C motif chemokine ligand 2
ENSG00000081052	ENSG00000081052.11	79.7388356891975	-1.06488157508773	0.244577944858586	19.9562189207698	7.92358138503331e-06	7.0351798358023e-05	1286	COL4A4	collagen type IV alpha 4 chain
ENSG00000081059	ENSG00000081059.19	71.2036949671167	-1.03747918185794	0.255498336224413	17.2141705126482	3.33936169980477e-05	0.000253759298872702	6932	TCF7	transcription factor 7
ENSG00000081138	ENSG00000081138.13	106.17447554936	1.79911542500132	0.179722642990291	99.5175298401227	1.94434706619475e-23	1.96866626956092e-21	1005	CDH7	cadherin 7
ENSG00000081189	ENSG00000081189.14	5281.43844179207	1.15127972541286	0.097741577768325	127.82889800876	1.22348759563683e-29	2.06675769407857e-27	4208	MEF2C	myocyte enhancer factor 2C
ENSG00000081237	ENSG00000081237.18	106.161077093973	-1.78101883903007	0.320798655531699	27.2226824480847	1.81318940196172e-07	2.31608363848574e-06	5788	PTPRC	protein tyrosine phosphatase receptor type C
ENSG00000081277	ENSG00000081277.12	46.7660450420053	2.05995317783745	0.3381351690445	32.8914984673319	9.74484903102251e-09	1.60199705346636e-07	5317	PKP1	plakophilin 1
ENSG00000081479	ENSG00000081479.12	701.662744317552	-1.2993651097406	0.210997407572585	39.4351769784515	3.39132313730429e-10	7.19764857391076e-09	4036	LRP2	LDL receptor related protein 2
ENSG00000081760	ENSG00000081760.16	1592.25079732132	1.21650705273578	0.190762590029382	34.967232047308	3.35300795642182e-09	6.03997499614636e-08	65985	AACS	acetoacetyl-CoA synthetase
ENSG00000081803	ENSG00000081803.15	1129.81557152543	1.86776914404052	0.201536810017891	72.3658050304138	1.7878518173296e-17	1.00328789525366e-15	93664	CADPS2	calcium dependent secretion activator 2
ENSG00000082074	ENSG00000082074.15	102.380813810372	-2.16226897688231	0.346434961357996	33.8694331149657	5.89374367128571e-09	1.00430241488728e-07	2533	FYB1	FYN binding protein 1
ENSG00000082458	ENSG00000082458.11	1687.13197926282	1.28312209636126	0.31283284118898	12.4853679009877	0.00041015193000366	0.002284609732586	1741	DLG3	discs large MAGUK scaffold protein 3
ENSG00000082497	ENSG00000082497.11	181.798083487532	1.46736948132012	0.150974735104457	89.8842587681409	2.52508080699808e-21	2.08486036007231e-19	56256	SERTAD4	SERTA domain containing 4
ENSG00000083454	ENSG00000083454.21	325.024325863615	1.38044083128239	0.371986700035865	9.90487046352843	0.00164841931259447	0.00755921260674381	5026	P2RX5	purinergic receptor P2X 5
ENSG00000084070	ENSG00000084070.11	2830.40117310269	1.16513384486591	0.231128146629006	20.987808054038	4.62215404458921e-06	4.34018429558434e-05	64744	SMAP2	small ArfGAP2
ENSG00000084093	ENSG00000084093.15	192.954052098177	-1.26723548930033	0.392499414067147	10.5515738754173	0.001160891948301	0.00561765149317419	5978	REST	RE1 silencing transcription factor
ENSG00000084444	ENSG00000084444.13	1870.12657030524	1.38479568878184	0.196755798657009	41.9449853373086	9.38778290367884e-11	2.1465476806485e-09	57613	FAM234B	family with sequence similarity 234 member B
ENSG00000084453	ENSG00000084453.16	4169.15449726142	-1.5722590184219	0.313020098647847	25.9087094107658	3.57950492950867e-07	4.31116146639151e-06	6579	SLCO1A2	solute carrier organic anion transporter family member 1A2
ENSG00000085276	ENSG00000085276.17	163.113632615424	-1.23356472807095	0.38491367871313	10.3488951495514	0.00129552202938642	0.00616994230019489	2122	MECOM	MDS1 and EVI1 complex locus
ENSG00000085377	ENSG00000085377.13	768.709160491526	1.27072668844772	0.18089032515565	43.3891047681563	4.48679416533211e-11	1.08274976690948e-09	5550	PREP	prolyl endopeptidase
ENSG00000085831	ENSG00000085831.15	104.720765587533	1.54559064856612	0.303716566429596	21.3762628549938	3.77415069518744e-06	3.62149108925572e-05	22996	TTC39A	tetratricopeptide repeat domain 39A
ENSG00000085978	ENSG00000085978.21	749.859230368995	1.08946032606856	0.168709969951438	36.9388759650126	1.21891144788365e-09	2.36836497229929e-08	55054	ATG16L1	autophagy related 16 like 1
ENSG00000086300	ENSG00000086300.15	1543.44289789339	1.12197546094143	0.209177172738426	27.5785325364074	1.50843673190334e-07	1.96470620600266e-06	29887	SNX10	sorting nexin 10
ENSG00000086717	ENSG00000086717.18	116.420435599908	1.12999746815298	0.205484258862784	27.9493445817336	1.24533132278757e-07	1.65456158772767e-06	5475	PPEF1	protein phosphatase with EF-hand domain 1
ENSG00000086730	ENSG00000086730.16	224.131197647177	-1.8378013468424	0.375980409504299	18.4071009566682	1.78391947934326e-05	0.000145549014395209	7462	LAT2	linker for activation of T cells family member 2
ENSG00000087077	ENSG00000087077.12	444.032550017532	-1.13931494633319	0.25555405573838	20.8687335717796	4.91858021248478e-06	4.58859600606252e-05	7205	TRIP6	thyroid hormone receptor interactor 6
ENSG00000087085	ENSG00000087085.13	647.647115625493	1.0849582530386	0.278579688278849	12.0653048847684	0.000513689082019729	0.00277994962677202	43	ACHE	acetylcholinesterase (Cartwright blood group)
ENSG00000087086	ENSG00000087086.14	26227.1448704581	-1.18273885622819	0.152626201469136	63.2712692154971	1.80112311204511e-15	8.03684435535062e-14	2512	FTL	ferritin light chain
ENSG00000087095	ENSG00000087095.12	2280.83105551508	1.05760537221691	0.101078912373664	101.377813201142	7.60104118847898e-24	7.96401495915667e-22	51701	NLK	nemo like kinase
ENSG00000087245	ENSG00000087245.12	145.695449633924	-1.70176628464428	0.405863470270792	13.6943092507452	0.000215105312822101	0.00130485925288145	4313	MMP2	matrix metallopeptidase 2
ENSG00000087253	ENSG00000087253.12	208.812930824525	-1.53456313076111	0.292897411169126	25.3585743859766	4.76031711993984e-07	5.5692346121586e-06	54947	LPCAT2	lysophosphatidylcholine acyltransferase 2
ENSG00000087266	ENSG00000087266.15	836.4014455213	-1.39170312045698	0.262599088870887	29.3253458084394	6.1190080644063e-08	8.59907631597743e-07	6452	SH3BP2	SH3 domain binding protein 2
ENSG00000088280	ENSG00000088280.18	610.000070633058	-1.08759251648011	0.184478864779085	36.58619075442	1.46062796293259e-09	2.79860713106106e-08	55616	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
ENSG00000088826	ENSG00000088826.17	1195.32598665804	-1.15629899946766	0.280671125464731	17.8697310363816	2.3655378446407e-05	0.000187594233528645	54498	SMOX	spermine oxidase
ENSG00000088827	ENSG00000088827.12	28.2163731766386	-2.31618136722876	0.417408998541169	26.0615033383321	3.30712571509761e-07	4.01671406093789e-06	6614	SIGLEC1	sialic acid binding Ig like lectin 1
ENSG00000088882	ENSG00000088882.7	35.4162260928212	-2.06999547004501	0.347244484010514	31.8169591471181	1.69407080307198e-08	2.65196171247803e-07	56265	CPXM1	carboxypeptidase X, M14 family member 1
ENSG00000088899	ENSG00000088899.14	4685.59505821019	1.08084272128856	0.248706669301041	15.3304180705719	9.0251538130715e-05	0.000607592146394844	9762	LZTS3	leucine zipper tumor suppressor family member 3
ENSG00000088992	ENSG00000088992.17	540.154679927875	1.66834776988902	0.313582713964066	21.1637144626804	4.21672870753027e-06	4.00262817596386e-05	54997	TESC	tescalcin
ENSG00000089041	ENSG00000089041.16	1520.97240577254	-1.18311944177357	0.0949200262748277	156.129458326601	7.93191572911928e-36	2.13510404776756e-33	5027	P2RX7	purinergic receptor P2X 7
ENSG00000089123	ENSG00000089123.15	195.016394433951	1.17481054608607	0.203194778161096	30.0095712086213	4.29919021073081e-08	6.21580299943608e-07	55617	TASP1	taspase 1
